docno,first_letter_category,creation_date_category,years_category,relative_pageviews_category,gender_category,page_subcont_regions
31370502,l-r,2007-2011,Unknown,Medium-High,Unknown,['Eastern Europe']
31370544,e-k,2007-2011,Unknown,Low,Unknown,['Southern Asia']
31370547,e-k,2007-2011,Unknown,Low,Man,['None']
31370596,a-d,2007-2011,20th century,Low,Man,['None']
31371076,l-r,2007-2011,Unknown,Low,Unknown,['None']
31371526,a-d,2007-2011,Unknown,Low,Unknown,['South America']
31372019,l-r,2007-2011,20th century,Low,Man,['Australia and New Zealand']
31372624,a-d,2007-2011,Unknown,Low,Unknown,['South America']
31373505,s-,2007-2011,Pre-1900s,Medium-Low,Woman,['None']
31374556,s-,2007-2011,20th century,Medium-High,Unknown,['Western Europe']
31374573,s-,2007-2011,Unknown,Low,Unknown,['South America']
31375930,e-k,2007-2011,20th century,Low,Man,['None']
31377170,l-r,2007-2011,Unknown,Medium-High,Unknown,['None']
31377368,a-d,2007-2011,20th century,Low,Man,['None']
31377524,s-,2007-2011,20th century,Low,Man,['Northern Europe']
31377940,e-k,2007-2011,Unknown,Low,Unknown,['Northern America']
31378063,e-k,2007-2011,Pre-1900s,Low,Unknown,['None']
31378146,l-r,2007-2011,Unknown,Low,Man,['None']
31378352,l-r,2007-2011,Unknown,Low,Man,['None']
31378766,e-k,2007-2011,Pre-1900s,Low,Man,['None']
31379062,e-k,2007-2011,Unknown,Low,Man,['None']
31380224,e-k,2007-2011,21st century,Low,Man,['Western Europe']
31380692,s-,2007-2011,Unknown,Low,Unknown,['None']
31380845,e-k,2007-2011,Unknown,Low,Unknown,['Australia and New Zealand']
31381704,l-r,2007-2011,20th century,Low,Unknown,['Eastern Europe']
31382834,a-d,2007-2011,Unknown,Low,Unknown,['Australia and New Zealand']
31383993,a-d,2007-2011,20th century,Low,Unknown,['None']
31384620,a-d,2007-2011,Unknown,Low,Unknown,['None']
31384753,s-,2007-2011,Unknown,Low,Unknown,['Southern Asia']
31386246,s-,2007-2011,Unknown,Low,Unknown,['None']
31386728,e-k,2007-2011,21st century,Medium-Low,Unknown,['Australia and New Zealand']
31387199,a-d,2007-2011,21st century,Low,Unknown,['Western Europe']
31387212,l-r,2007-2011,Unknown,Low,Unknown,['None']
31387783,s-,2007-2011,Unknown,Low,Unknown,['None']
31388214,a-d,2007-2011,Unknown,Low,Unknown,['Northern Europe']
31388237,e-k,2007-2011,Unknown,Low,Unknown,['Northern Europe']
31388259,e-k,2007-2011,Unknown,Low,Unknown,['Northern Europe']
31388280,e-k,2007-2011,Unknown,Low,Unknown,['Northern Europe']
31388296,l-r,2007-2011,Unknown,Low,Unknown,['Northern Europe']
31388421,s-,2007-2011,Unknown,Low,Unknown,['Northern Europe']
31388825,s-,2007-2011,Unknown,Low,Unknown,['Northern Europe']
31391147,l-r,2007-2011,Unknown,High,Unknown,['None']
31393464,e-k,2007-2011,Unknown,Low,Unknown,['Southern Asia']
31393484,l-r,2001-2006,Unknown,Low,Unknown,['Northern America']
31395828,s-,2007-2011,Unknown,Low,Unknown,['Southern Asia']
31398875,l-r,2007-2011,Unknown,Low,Unknown,['Southern Asia']
31399099,e-k,2007-2011,Unknown,Low,Unknown,['None']
31400216,l-r,2007-2011,Unknown,Medium-Low,Unknown,['None']
31404187,l-r,2007-2011,Unknown,Medium-Low,Unknown,['None']
31404587,l-r,2007-2011,Pre-1900s,Low,Unknown,['Southern Europe']
31404601,l-r,2007-2011,Unknown,Low,Unknown,['None']
31404674,s-,2007-2011,20th century,Low,Unknown,['Eastern Europe']
31406972,a-d,2007-2011,Unknown,Low,Unknown,['None']
31407913,e-k,2007-2011,Unknown,Low,Unknown,['Northern Europe']
31408023,l-r,2007-2011,20th century,Low,Man,['Northern Europe']
31408404,l-r,2007-2011,Unknown,Low,Unknown,['Southern Asia']
31408667,l-r,2007-2011,Unknown,Low,Man,['None']
31411866,l-r,2007-2011,Unknown,Low,Unknown,['None']
31412222,a-d,2007-2011,Unknown,Medium-High,Unknown,['None']
31415079,e-k,2007-2011,20th century,Low,Man,['Western Europe']
31416434,a-d,2007-2011,20th century,Low,Man,['Northern Europe']
31417612,a-d,2007-2011,Unknown,Medium-Low,Unknown,['None']
31418089,a-d,2007-2011,Unknown,Low,Unknown,['None']
31418385,s-,2007-2011,Unknown,Medium-Low,Unknown,['None']
31419665,a-d,2007-2011,Unknown,Medium-High,Unknown,['None']
31419984,a-d,2007-2011,Unknown,Medium-High,Unknown,['None']
31420297,e-k,2007-2011,20th century,Low,Man,['None']
31420345,a-d,2007-2011,Pre-1900s,Low,Man,['Western Europe']
31421973,s-,2007-2011,Pre-1900s,Low,Unknown,['None']
31422116,s-,2007-2011,Pre-1900s,Low,Man,['Northern Europe']
31423126,e-k,2007-2011,Unknown,Low,Unknown,['Northern Europe']
31423175,a-d,2007-2011,Unknown,Low,Unknown,['Northern Europe']
31423225,a-d,2007-2011,Unknown,Low,Unknown,['Northern Europe']
31424646,l-r,2007-2011,Unknown,Medium-Low,Unknown,['None']
31425279,l-r,2007-2011,Unknown,Medium-Low,Unknown,['None']
31425284,e-k,2007-2011,20th century,Low,Man,['South-eastern Asia']
31426889,s-,2007-2011,20th century,Low,Man,['Northern Europe']
31427591,l-r,2007-2011,Unknown,Low,Unknown,['None']
31427979,l-r,2007-2011,Unknown,Low,Unknown,['Micronesia']
31428001,e-k,2007-2011,20th century,Low,Unknown,['None']
31428604,a-d,2007-2011,Unknown,Low,Unknown,['Northern Europe']
31435099,s-,2007-2011,Unknown,Low,Unknown,['None']
31436875,a-d,2007-2011,20th century,Medium-Low,Unknown,['Australia and New Zealand']
31437176,e-k,2007-2011,20th century,High,Man,['None']
31437340,e-k,2007-2011,Unknown,Low,Unknown,['None']
31437795,s-,2007-2011,20th century,Medium-Low,Man,['None']
31439225,s-,2007-2011,Unknown,Low,Unknown,['None']
31439427,a-d,2007-2011,Unknown,Low,Unknown,['South America']
31439437,a-d,2007-2011,20th century,Low,Unknown,['South America']
31439443,e-k,2007-2011,Unknown,Low,Unknown,['South America']
31439445,e-k,2007-2011,20th century,Low,Unknown,['South America']
31439453,e-k,2007-2011,Unknown,Low,Unknown,['South America']
31439459,e-k,2007-2011,Unknown,Low,Unknown,['South America']
31439464,e-k,2007-2011,Unknown,Low,Unknown,['South America']
31439469,e-k,2007-2011,Unknown,Low,Unknown,['South America']
31439478,e-k,2007-2011,20th century,Low,Unknown,['South America']
31439481,e-k,2007-2011,Unknown,Low,Unknown,['South America']
31439485,l-r,2007-2011,20th century,Low,Unknown,['South America']
31439489,l-r,2007-2011,Unknown,Low,Unknown,['South America']
31439494,l-r,2007-2011,20th century,Low,Unknown,['South America']
31439505,l-r,2007-2011,Unknown,Low,Unknown,['South America']
31439511,l-r,2007-2011,Unknown,Low,Unknown,['South America']
31439514,l-r,2007-2011,20th century,Low,Unknown,['South America']
31439536,l-r,2007-2011,20th century,Low,Unknown,['South America']
31439539,l-r,2007-2011,20th century,Low,Unknown,['South America']
31439542,l-r,2007-2011,Unknown,Low,Unknown,['South America']
31439545,l-r,2007-2011,20th century,Low,Unknown,['South America']
31439549,l-r,2007-2011,20th century,Low,Unknown,['South America']
31439551,s-,2007-2011,20th century,Low,Unknown,['South America']
31439556,s-,2007-2011,Unknown,Low,Unknown,['South America']
31439560,s-,2007-2011,20th century,Low,Unknown,['South America']
31439563,s-,2007-2011,20th century,Low,Unknown,['South America']
31439570,s-,2007-2011,20th century,Low,Unknown,['South America']
31439572,s-,2007-2011,20th century,Low,Unknown,['South America']
31439582,s-,2007-2011,Unknown,Medium-Low,Unknown,['South America']
31439587,a-d,2007-2011,20th century,Low,Unknown,['South America']
31439590,a-d,2007-2011,20th century,Low,Unknown,['South America']
31439597,e-k,2007-2011,20th century,Low,Unknown,['South America']
31439605,e-k,2007-2011,Unknown,Low,Unknown,['South America']
31439612,l-r,2007-2011,20th century,Low,Unknown,['South America']
31439614,l-r,2007-2011,20th century,Low,Unknown,['South America']
31439618,l-r,2007-2011,20th century,Low,Unknown,['South America']
31439620,l-r,2007-2011,20th century,Low,Unknown,['South America']
31439628,s-,2007-2011,Unknown,Low,Unknown,['South America']
31439638,s-,2007-2011,Unknown,Low,Unknown,['South America']
31443549,e-k,2007-2011,Unknown,Low,Unknown,['Northern Europe']
31444281,l-r,2007-2011,Unknown,Medium-Low,Unknown,['None']
31444580,l-r,2007-2011,Unknown,Low,Unknown,['None']
31444588,s-,2007-2011,Unknown,Low,Unknown,['None']
31445071,e-k,2007-2011,21st century,Medium-Low,Unknown,['None']
31445598,e-k,2007-2011,Unknown,Low,Unknown,['None']
31446092,e-k,2007-2011,Unknown,Low,Unknown,['None']
31446251,e-k,2007-2011,Pre-1900s,Low,Man,['None']
31447099,a-d,2007-2011,Unknown,Low,Unknown,['Northern Europe']
31447375,l-r,2007-2011,Unknown,Low,Unknown,['None']
31447461,s-,2007-2011,Unknown,Low,Unknown,['Northern Europe']
31447810,a-d,2007-2011,Unknown,Low,Unknown,['Southern Europe']
31447966,l-r,2007-2011,Unknown,Low,Unknown,['Southern Europe']
31448119,l-r,2007-2011,Unknown,Low,Unknown,['Northern America']
31448166,e-k,2007-2011,Pre-1900s,Low,Man,['Western Europe']
31448210,a-d,2007-2011,Unknown,Low,Unknown,['None']
31448532,e-k,2007-2011,Unknown,Low,Unknown,['None']
31448545,s-,2007-2011,Unknown,Low,Unknown,['None']
31448854,l-r,2007-2011,Unknown,Low,Unknown,['Northern America']
31451399,e-k,2007-2011,Unknown,Low,Unknown,['Eastern Europe']
31452371,a-d,2007-2011,Unknown,Low,Unknown,['None']
31452457,a-d,2007-2011,Unknown,Low,Unknown,['None']
31452606,a-d,2007-2011,Unknown,Low,Unknown,['None']
31452675,e-k,2007-2011,20th century,Low,Man,['Northern America']
31453449,l-r,2007-2011,Unknown,Medium-Low,Unknown,['None']
31453941,s-,2007-2011,20th century,Low,Man,['Southern Asia']
31453986,s-,2007-2011,Unknown,Low,Unknown,['None']
31454176,s-,2007-2011,20th century,Low,Man,['None']
31454362,s-,2007-2011,20th century,Low,Woman,['Northern Europe']
31454637,e-k,2007-2011,Pre-1900s,Low,Man,['None']
31454666,l-r,2007-2011,Unknown,Low,Man,['None']
31455045,e-k,2007-2011,20th century,Low,Man,['None']
31455355,a-d,2007-2011,20th century,Low,Man,['Australia and New Zealand']
31456521,e-k,2007-2011,20th century,Low,Man,['Northern Europe']
31458045,e-k,2007-2011,20th century,Low,Man,['Northern Europe']
31458085,l-r,2007-2011,20th century,Low,Man,['Northern America']
31458183,e-k,2007-2011,Unknown,Low,Unknown,['Northern Europe']
31458184,a-d,2007-2011,Unknown,Low,Unknown,['None']
31458376,l-r,2007-2011,Unknown,Medium-Low,Man,['None']
31459485,l-r,2007-2011,20th century,Low,Man,['None']
31459828,l-r,2007-2011,20th century,Low,Man,['Northern Europe']
31460466,e-k,2007-2011,Pre-1900s,Low,Man,['Northern America']
31460568,a-d,2007-2011,Unknown,Low,Unknown,['None']
31460580,a-d,2007-2011,Unknown,Low,Unknown,['None']
31460668,a-d,2007-2011,Unknown,Low,Unknown,['None']
31462788,l-r,2007-2011,Pre-1900s,Low,Man,['None']
31463628,e-k,2007-2011,Unknown,Low,Unknown,['None']
31464170,l-r,2007-2011,20th century,Medium-High,Unknown,['Southern Europe']
31464718,a-d,2007-2011,20th century,Low,Unknown,['Western Europe']
31464847,a-d,2007-2011,Unknown,Low,Man,['None']
31465671,a-d,2007-2011,Unknown,Low,Unknown,['South America']
31465770,e-k,2007-2011,Pre-1900s,Low,Man,['Northern America']
31466619,e-k,2007-2011,Unknown,Low,Unknown,['None']
31466654,e-k,2007-2011,Unknown,Low,Unknown,['None']
31466828,s-,2007-2011,Unknown,Low,Unknown,['Western Asia']
31467205,l-r,2007-2011,Unknown,Low,Unknown,['Western Europe']
31467279,e-k,2007-2011,Pre-1900s,Low,Man,['Western Europe']
31467373,a-d,2007-2011,Pre-1900s,Low,Man,['Western Europe']
31467415,s-,2007-2011,Unknown,Low,Unknown,['None']
31467859,a-d,2007-2011,20th century,Medium-Low,Unknown,['Northern America']
31468656,l-r,2007-2011,Unknown,Low,Unknown,['Northern Europe']
31471149,a-d,2007-2011,Unknown,Low,Man,['None']
31471324,a-d,2007-2011,21st century,Low,Unknown,['Northern America']
31471779,a-d,2007-2011,20th century,Low,Unknown,['None']
31471872,s-,2007-2011,20th century,Low,Man,['Eastern Asia']
31475008,s-,2007-2011,Unknown,Low,Unknown,['Southern Asia']
31476442,e-k,2007-2011,Unknown,Medium-Low,Unknown,['Southern Africa']
31477413,s-,2007-2011,21st century,Medium-High,Unknown,['Southern Europe']
31478075,s-,2007-2011,Unknown,Low,Unknown,['None']
31478222,e-k,2007-2011,20th century,Low,Man,['None']
31478714,s-,2007-2011,Pre-1900s,Medium-Low,Unknown,['None']
31479329,l-r,2007-2011,Pre-1900s,Low,Unknown,['Western Africa']
31479723,s-,2007-2011,Unknown,Low,Unknown,['Eastern Europe']
31479895,a-d,2007-2011,Unknown,Low,Unknown,['Western Europe']
31480668,a-d,2007-2011,Pre-1900s,Low,Unknown,['None']
31481372,e-k,2007-2011,Pre-1900s,Low,Man,['Northern America']
31481858,l-r,2007-2011,Unknown,Low,Unknown,['Northern America']
31483101,l-r,2007-2011,Unknown,Low,Unknown,['None']
31484871,l-r,2007-2011,Pre-1900s,Low,Man,['None']
31485154,l-r,2007-2011,Unknown,High,Unknown,['None']
31485556,l-r,2007-2011,Pre-1900s,Low,Woman,['Eastern Asia']
31486009,e-k,2007-2011,Pre-1900s,Low,Man,['Southern Europe']
31486108,a-d,2007-2011,Unknown,Low,Unknown,['None']
31486255,s-,2007-2011,Pre-1900s,Medium-Low,Unknown,['None']
31486518,e-k,2007-2011,Unknown,Medium-Low,Unknown,['Northern America']
31486973,l-r,2007-2011,Unknown,Medium-Low,Unknown,['Central America']
31486981,a-d,2007-2011,Unknown,Low,Unknown,['Southern Asia']
31487330,a-d,2007-2011,21st century,Low,Unknown,['Northern America']
31487962,e-k,2007-2011,Pre-1900s,Low,Man,['Western Europe']
31488714,e-k,2007-2011,Unknown,Low,Man,['Northern Africa']
31489450,a-d,2007-2011,Pre-1900s,Low,Unknown,['None']
31491081,e-k,2007-2011,20th century,Low,Man,['Northern Europe']
31491634,e-k,2007-2011,20th century,Low,Man,['None']
31491873,l-r,2007-2011,Unknown,Low,Unknown,['None']
31492066,a-d,2007-2011,Unknown,Low,Unknown,['Central America']
31492275,s-,2007-2011,20th century,Medium-High,Man,['Western Europe']
31494022,e-k,2007-2011,Unknown,Low,Unknown,['None']
31494303,a-d,2007-2011,Pre-1900s,Low,Man,['Western Europe']
31495324,l-r,2007-2011,Unknown,Medium-Low,Unknown,['None']
31495478,l-r,2007-2011,Unknown,Low,Unknown,['Southern Asia']
31495507,s-,2007-2011,Unknown,Low,Unknown,['None']
31495549,s-,2007-2011,Unknown,Low,Unknown,['None']
31496335,l-r,2007-2011,Pre-1900s,Low,Man,['Western Europe']
31496535,a-d,2007-2011,20th century,Low,Man,['Western Asia']
31496748,e-k,2007-2011,Unknown,Medium-Low,Unknown,['None']
31496766,s-,2007-2011,Unknown,Medium-Low,Unknown,['None']
31497743,e-k,2007-2011,20th century,Low,Man,['Southern Europe']
31498211,a-d,2007-2011,Pre-1900s,Low,Man,['Northern America']
31499252,e-k,2007-2011,Unknown,Low,Unknown,['Western Europe']
31499502,e-k,2007-2011,Pre-1900s,Low,Man,['None']
31499729,s-,2007-2011,Unknown,Low,Unknown,['Southern Europe']
31500200,s-,2007-2011,20th century,Low,Man,['Northern America']
31500569,e-k,2007-2011,Pre-1900s,Low,Man,['Southern Europe']
31500727,l-r,2007-2011,Unknown,Low,Unknown,['None']
31501078,l-r,2007-2011,20th century,Low,Man,['None']
31501290,l-r,2007-2011,20th century,Low,Man,['None']
31501864,a-d,2007-2011,20th century,Low,Man,['Northern Europe']
31503386,e-k,2007-2011,20th century,Low,Unknown,['Australia and New Zealand']
31503758,s-,2007-2011,Pre-1900s,Medium-High,Unknown,['None']
31504340,l-r,2007-2011,Pre-1900s,Medium-Low,Man,['Eastern Asia']
31504407,l-r,2007-2011,Unknown,Medium-High,Unknown,['None']
31505444,a-d,2007-2011,20th century,Medium-Low,Unknown,['Northern America']
31505445,e-k,2007-2011,Pre-1900s,Low,Man,['Western Europe']
31505625,l-r,2007-2011,Unknown,Low,Unknown,['Northern America']
31505869,l-r,2007-2011,Unknown,Low,Unknown,['Middle Africa']
31506288,s-,2007-2011,Pre-1900s,Low,Man,['None']
31506878,l-r,2007-2011,Unknown,Low,Unknown,['None']
31508910,e-k,2007-2011,Unknown,Low,Unknown,['None']
31509430,s-,2007-2011,Unknown,Low,Unknown,['Northern Europe']
31510555,a-d,2007-2011,Unknown,Low,Unknown,['Australia and New Zealand']
31510840,s-,2007-2011,Unknown,Low,Unknown,['None']
31512272,l-r,2007-2011,Unknown,Low,Unknown,['Eastern Europe']
31512298,l-r,2007-2011,Unknown,Low,Unknown,['Eastern Europe']
31512554,s-,2007-2011,Unknown,Low,Unknown,['South America']
31512729,l-r,2007-2011,Unknown,Low,Unknown,['Eastern Europe']
31513186,a-d,2007-2011,Pre-1900s,Low,Unknown,['Northern Europe']
31513189,a-d,2007-2011,Pre-1900s,Low,Unknown,['Northern Europe']
31513262,s-,2007-2011,Unknown,Low,Unknown,['Northern Europe']
31513301,a-d,2007-2011,Unknown,Low,Unknown,['Northern Europe']
31513434,l-r,2007-2011,20th century,Low,Man,['None']
31513445,a-d,2007-2011,Unknown,Low,Unknown,['Northern Europe']
31513559,l-r,2007-2011,Unknown,Medium-High,Unknown,['Australia and New Zealand']
31513618,s-,2007-2011,Unknown,Low,Unknown,['Eastern Europe']
31513700,l-r,2007-2011,20th century,Low,Man,['None']
31513761,a-d,2007-2011,Unknown,Low,Unknown,['Southern Asia']
31514778,e-k,2007-2011,Unknown,Low,Unknown,['Northern Europe']
31515615,a-d,2007-2011,Unknown,Low,Unknown,['Western Europe']
31516225,a-d,2007-2011,20th century,Low,Man,['None']
31516532,e-k,2007-2011,20th century,Low,Man,['None']
31516767,a-d,2007-2011,20th century,Low,Man,['None']
31516900,l-r,2007-2011,20th century,Low,Unknown,['Northern America']
31517017,l-r,2007-2011,20th century,Low,Unknown,['Northern America']
31517519,e-k,2007-2011,20th century,Low,Unknown,['Northern America']
31518019,e-k,2007-2011,Unknown,Low,Unknown,['South America']
31518152,s-,2007-2011,Unknown,Low,Unknown,['South America']
31518410,l-r,2007-2011,Unknown,Low,Unknown,['South America']
31519742,a-d,2007-2011,Unknown,Low,Unknown,['Northern America']
31520133,s-,2007-2011,Unknown,Low,Unknown,['South America']
31520211,a-d,2007-2011,Unknown,Medium-Low,Unknown,['None']
31520234,e-k,2007-2011,Unknown,Low,Unknown,['South America']
31520762,e-k,2007-2011,Unknown,Low,Unknown,['Southern Asia']
31520810,a-d,2007-2011,Pre-1900s,Low,Unknown,['Northern America']
31521070,a-d,2007-2011,20th century,Low,Man,['None']
31521489,a-d,2007-2011,Unknown,Low,Unknown,['None']
31522157,s-,2007-2011,Unknown,Low,Unknown,['Western Asia']
31522314,a-d,2007-2011,20th century,Low,Unknown,['None']
31522556,a-d,2007-2011,Unknown,Low,Unknown,['Western Europe']
31523268,a-d,2007-2011,Unknown,Low,Unknown,['Southern Asia']
31523330,a-d,2007-2011,Unknown,Low,Unknown,['South America']
31523362,e-k,2007-2011,Unknown,Low,Unknown,['Western Europe']
31523788,l-r,2007-2011,Unknown,Low,Unknown,['South America']
31523838,s-,2007-2011,Unknown,Low,Unknown,['South America']
31524356,s-,2007-2011,Unknown,Low,Unknown,['Western Europe']
31524980,a-d,2007-2011,Unknown,Low,Unknown,['South America']
31525906,l-r,2007-2011,20th century,Low,Man,['Northern Europe']
31527376,a-d,2007-2011,Pre-1900s,Low,Unknown,['None']
31527964,a-d,2007-2011,Pre-1900s,Low,Unknown,['None']
31528932,l-r,2007-2011,Unknown,Low,Unknown,['Southern Asia']
31529218,e-k,2007-2011,Unknown,Low,Unknown,['Northern Europe']
31530677,a-d,2007-2011,Unknown,Low,Unknown,['Southern Asia']
31531366,s-,2007-2011,20th century,Low,Man,['Northern Europe']
31532223,e-k,2007-2011,20th century,Medium-Low,Man,['Western Europe']
31532486,e-k,2007-2011,20th century,Low,Unknown,['None']
31532519,e-k,2007-2011,20th century,Low,Man,['Western Europe']
31532580,s-,2007-2011,20th century,Low,Unknown,['Northern America']
31533567,l-r,2007-2011,Unknown,Medium-Low,Unknown,['None']
31534117,e-k,2007-2011,20th century,Medium-High,Man,['Northern America']
31534631,e-k,2007-2011,20th century,Low,Man,"['Northern Europe', 'Northern America']"
31535650,l-r,2007-2011,20th century,Low,Man,['Northern Europe']
31536034,a-d,2007-2011,Unknown,Low,Unknown,['Northern America']
31538272,l-r,2007-2011,Unknown,Medium-Low,Unknown,['Western Europe']
31538951,a-d,2007-2011,Pre-1900s,Low,Man,['None']
31539991,e-k,2007-2011,Unknown,Low,Unknown,['Western Europe']
31541292,e-k,2007-2011,Unknown,Low,Unknown,['None']
31542135,a-d,2007-2011,20th century,Low,Man,['Northern America']
31542449,a-d,2007-2011,Unknown,Medium-Low,Unknown,['None']
31542869,e-k,2007-2011,Unknown,Low,Unknown,['None']
31543190,a-d,2007-2011,Unknown,Low,Unknown,['South America']
31543209,e-k,2007-2011,Unknown,Low,Unknown,['None']
31543323,a-d,2007-2011,Unknown,Low,Unknown,['South America']
31543553,a-d,2007-2011,Unknown,Low,Unknown,['Northern America']
31543877,e-k,2007-2011,Unknown,Low,Unknown,['South America']
31544663,a-d,2007-2011,Unknown,Low,Unknown,['None']
31548066,l-r,2007-2011,Unknown,Medium-High,Unknown,['Southern Asia']
31548227,a-d,2007-2011,20th century,Low,Unknown,['None']
